dataset,representation,predictor,explainer,seed,variant,component_id,component_split,left_index,right_index,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,true_delta,predicted_delta,absolute_signed_delta_error,gap_score
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,38,test,363,430,0.8705464301876918,0.3076923076923077,0.8130115102711104,1.0,-1.888425224949682,-0.0978388786315918,1.7905863463180902,-1.7905863463180902
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,40,test,371,372,0.16642241379310346,0.07575757575757576,0.09809638213680047,1.0,-1.4393326938302626,-0.020410537719726562,1.418922156110536,-1.418922156110536
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,48,test,457,460,0.3154853732839555,0.22666666666666666,0.11485177579821831,1.0,-1.1677391846909155,-0.05476832389831543,1.1129708607926,-1.1129708607926
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,52,test,500,526,0.34559213485806284,0.2923076923076923,0.07529323403856704,0.9538461538461539,-1.7703259128716877,0.06654810905456543,1.8368740219262532,-1.8368740219262532
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,57,test,580,833,0.6166351945377568,0.5625,0.12373758751487277,1.0,-1.2487021153086655,-0.2626841068267822,0.9860180084818833,-0.9860180084818833
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,66,test,793,798,0.3148365974218936,0.36363636363636365,-0.07668534690845288,1.0,1.4771212547196626,-0.12088465690612793,1.5980059116257905,-1.5980059116257905
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,68,test,802,803,0.7880952380952381,0.07894736842105263,0.7699319727891156,1.0,-1.698970004336019,0.02939891815185547,1.7283689224878744,-1.7283689224878744
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,74,test,845,861,0.1740200595170267,0.17073170731707318,0.003965365888179246,1.0,1.662757831681574,-0.005469560623168945,1.668227392304743,-1.668227392304743
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,75,test,846,849,0.18156590657213456,0.1891891891891892,-0.009402048561034056,1.0,1.3521825181113623,-0.21671509742736816,1.5688976155387304,-1.5688976155387304
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,85,test,1037,1046,0.17071545019432777,0.14285714285714285,0.03250135856004907,1.0,-1.3644169745283738,0.007490873336791992,1.3719078478651658,-1.3719078478651658
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,91,test,1077,1083,0.5139600804896858,0.3076923076923077,0.29794233848510165,0.9615384615384616,1.1167442579930285,0.0661008358001709,1.0506434221928576,-1.0506434221928576
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,102,test,1198,1201,0.11797235023041475,0.05333333333333334,0.06828065165184655,1.0,1.33059822630669,-0.032041072845458984,1.362639299152149,-1.362639299152149
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,107,test,1272,1278,0.4295754621018368,0.3333333333333333,0.14436319315275517,1.0,1.640481436970422,-0.19033193588256836,1.8308133728529903,-1.8308133728529903
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,114,test,1379,1715,0.3839130485729279,0.43333333333333335,-0.0872122672242449,1.0,-1.666517980554881,-0.09392714500427246,1.5725908355506086,-1.5725908355506086
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,115,test,1393,1394,0.4949183857078594,0.19230769230769232,0.374660858495445,1.0,1.034762106259212,0.0840904712677002,0.9506716349915119,-0.9506716349915119
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,118,test,1464,1467,0.19254513094656323,0.16883116883116883,0.02853086067008388,0.987012987012987,-2.740362689494244,-0.0006225109100341797,2.73974017858421,-2.73974017858421
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,124,test,1559,1563,0.12132601267457338,0.13793103448275862,-0.01926182529749488,1.0,1.607639868708799,-0.01532888412475586,1.6229687528335548,-1.6229687528335548
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,126,test,1623,1624,0.33382352941176474,0.07272727272727272,0.28157439446366783,1.0,1.6823707425165568,0.05303192138671875,1.629338821129838,-1.629338821129838
CHEMBL239_EC50,molformer,mlp,crem_lime,42,label_permuted,127,test,1641,1656,0.1580128205128205,0.07272727272727272,0.0919746103569633,1.0,-1.047424649928138,-0.1482844352722168,0.8991402146559213,-0.8991402146559213
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,trained,2,test,10,17,0.14145299145299145,0.08888888888888889,0.05769230769230769,0.3333333333333333,-1.5006023505691852,-0.019949734210968018,1.4806526163582172,-1.4806526163582172
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,trained,7,test,52,56,0.4729114110218986,0.32,0.22486972209102737,0.52,1.1249387366083,-0.03511404991149902,1.160052786519799,-1.160052786519799
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,trained,8,test,70,76,0.5846560846560847,0.2222222222222222,0.46598639455782315,0.5555555555555556,-1.1710704576806306,-0.2041797637939453,0.9668906938866852,-0.9668906938866852
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,trained,13,test,145,156,0.4827430972388956,0.3469387755102041,0.20795036764705885,0.4489795918367347,-2.278753600952829,-0.5173162221908569,1.761437378761972,-1.761437378761972
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,trained,18,test,404,445,0.2518716577540107,0.13157894736842105,0.1385188786258305,0.7631578947368421,-1.0142404391146103,-0.000705718994140625,1.0135347201204696,-1.0135347201204696
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,trained,2,test,10,17,0.12631578947368421,0.08888888888888889,0.04107830551989731,0.6666666666666666,-1.5006023505691852,-0.019949734210968018,1.4806526163582172,-1.4806526163582172
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,trained,7,test,52,56,0.28808737863615913,0.32,-0.046930325535060116,0.84,1.1249387366083,-0.03511404991149902,1.160052786519799,-1.160052786519799
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,trained,8,test,70,76,0.23346630132915297,0.2222222222222222,0.014456673137482405,0.8888888888888888,-1.1710704576806306,-0.2041797637939453,0.9668906938866852,-0.9668906938866852
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,trained,13,test,145,156,0.26196881677288325,0.3469387755102041,-0.1301102493165225,0.9183673469387755,-2.278753600952829,-0.5173162221908569,1.761437378761972,-1.761437378761972
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,trained,18,test,404,445,0.14686760176935845,0.13157894736842105,0.017605117188958224,0.9736842105263158,-1.0142404391146103,-0.000705718994140625,1.0135347201204696,-1.0135347201204696
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,label_permuted,2,test,10,17,0.2990079365079365,0.08888888888888889,0.23061846689895468,0.3333333333333333,-1.5006023505691852,0.002618759870529175,1.5032211104397144,-1.5032211104397144
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,label_permuted,7,test,52,56,0.8004125041625041,0.32,0.7064889767095649,0.52,1.1249387366083,0.3558741807937622,0.7690645558145377,-0.7690645558145377
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,label_permuted,8,test,70,76,0.52255291005291,0.2222222222222222,0.3861394557823129,0.5555555555555556,-1.1710704576806306,0.026889905333518982,1.1979603630141495,-1.1979603630141495
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,label_permuted,13,test,145,156,0.5599489795918366,0.3469387755102041,0.32617187499999983,0.4489795918367347,-2.278753600952829,-0.022324174642562866,2.256429426310266,-2.256429426310266
CHEMBL2835_Ki,molformer,xgboost,crem_mean,42,label_permuted,18,test,404,445,0.3996785781811306,0.13157894736842105,0.30872078699645344,0.7631578947368421,-1.0142404391146103,0.384330153465271,1.3985705925798813,-1.3985705925798813
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,label_permuted,2,test,10,17,0.21346153846153845,0.08888888888888889,0.13672607879924953,0.6666666666666666,-1.5006023505691852,0.002618759870529175,1.5032211104397144,-1.5032211104397144
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,label_permuted,7,test,52,56,0.6182329179771635,0.32,0.4385778205546523,0.84,1.1249387366083,0.3558741807937622,0.7690645558145377,-0.7690645558145377
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,label_permuted,8,test,70,76,0.33635309741475894,0.2222222222222222,0.14673969667611864,0.8888888888888888,-1.1710704576806306,0.026889905333518982,1.1979603630141495,-1.1979603630141495
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,label_permuted,13,test,145,156,0.32195838824943657,0.3469387755102041,-0.03825121799305025,0.9183673469387755,-2.278753600952829,-0.022324174642562866,2.256429426310266,-2.256429426310266
CHEMBL2835_Ki,molformer,xgboost,crem_lime,42,label_permuted,18,test,404,445,0.1252217940994224,0.13157894736842105,-0.007320358309756002,0.9736842105263158,-1.0142404391146103,0.384330153465271,1.3985705925798813,-1.3985705925798813
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,2,test,10,17,0.14494949494949497,0.08888888888888889,0.06152993348115301,0.3333333333333333,-1.5006023505691852,0.11831822991371155,1.6189205804828968,-1.6189205804828968
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,7,test,52,56,0.5201060114094338,0.32,0.29427354619034385,0.52,1.1249387366083,0.07324862480163574,1.0516901118066642,-1.0516901118066642
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,8,test,70,76,0.46005291005291005,0.2222222222222222,0.30578231292517005,0.5555555555555556,-1.1710704576806306,-0.5770061016082764,0.5940643560723542,-0.5940643560723542
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,13,test,145,156,0.6152814066803192,0.3469387755102041,0.41089965397923867,0.4489795918367347,-2.278753600952829,-0.643222451210022,1.635531149742807,-1.635531149742807
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,18,test,404,445,0.381106719367589,0.13157894736842105,0.28733501018086005,0.7631578947368421,-1.0142404391146103,-0.6353902965784073,0.37885014253620297,-0.37885014253620297
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,2,test,10,17,0.1377217553688142,0.08888888888888889,0.05359704857552778,0.6666666666666666,-1.5006023505691852,0.11831822991371155,1.6189205804828968,-1.6189205804828968
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,7,test,52,56,0.3174359156256935,0.32,-0.0037707123151566133,0.84,1.1249387366083,0.07324862480163574,1.0516901118066642,-1.0516901118066642
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,8,test,70,76,0.1895191350891553,0.2222222222222222,-0.04204682631394317,0.8888888888888888,-1.1710704576806306,-0.5770061016082764,0.5940643560723542,-0.5940643560723542
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,13,test,145,156,0.2868967071535098,0.3469387755102041,-0.09193941717118813,0.9183673469387755,-2.278753600952829,-0.643222451210022,1.635531149742807,-1.635531149742807
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,18,test,404,445,0.23226966270444532,0.13157894736842105,0.11594688432633098,0.9736842105263158,-1.0142404391146103,-0.6353902965784073,0.37885014253620297,-0.37885014253620297
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,label_permuted,2,test,10,17,0.25882936507936505,0.08888888888888889,0.18652003484320553,0.3333333333333333,-1.5006023505691852,0.07737481594085693,1.5779771665100422,-1.5779771665100422
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,label_permuted,7,test,52,56,0.4476585901735863,0.32,0.18773322084350924,0.52,1.1249387366083,-0.08384037017822266,1.2087791067865226,-1.2087791067865226
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,label_permuted,8,test,70,76,0.38673941798941797,0.2222222222222222,0.2115221088435374,0.5555555555555556,-1.1710704576806306,-0.07449489831924438,1.0965755593613862,-1.0965755593613862
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,label_permuted,13,test,145,156,0.421468587434974,0.3469387755102041,0.11412377450980395,0.4489795918367347,-2.278753600952829,0.032370805740356445,2.3111244066931853,-2.3111244066931853
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,label_permuted,18,test,404,445,0.3005769230769231,0.13157894736842105,0.1946037296037296,0.7631578947368421,-1.0142404391146103,0.040072858333587646,1.054313297448198,-1.054313297448198
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,label_permuted,2,test,10,17,0.13607954545454545,0.08888888888888889,0.05179462305986696,0.6666666666666666,-1.5006023505691852,0.07737481594085693,1.5779771665100422,-1.5779771665100422
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,label_permuted,7,test,52,56,0.3121350695816156,0.32,-0.011566074144682987,0.84,1.1249387366083,-0.08384037017822266,1.2087791067865226,-1.2087791067865226
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,label_permuted,8,test,70,76,0.21610657735657735,0.2222222222222222,-0.007862971970114825,0.8888888888888888,-1.1710704576806306,-0.07449489831924438,1.0965755593613862,-1.0965755593613862
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,label_permuted,13,test,145,156,0.24422458456966012,0.3469387755102041,-0.1572811048777079,0.9183673469387755,-2.278753600952829,0.032370805740356445,2.3111244066931853,-2.3111244066931853
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,label_permuted,18,test,404,445,0.1115666901556861,0.13157894736842105,-0.023044417396482664,0.9736842105263158,-1.0142404391146103,0.040072858333587646,1.054313297448198,-1.054313297448198
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,5,test,380,534,0.9004224270353303,0.8857142857142857,0.1286962365591401,0.34285714285714286,1.799999969383821,-0.05377554893493652,1.8537755183187574,-1.8537755183187574
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,6,test,131,270,0.1896186657035054,0.20689655172413793,-0.021785160634710563,0.6896551724137931,-1.5000381344038098,-0.3133143186569214,1.1867238157468885,-1.1867238157468885
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,7,test,137,605,0.11431623931623931,0.07272727272727272,0.04485084632143456,0.6727272727272727,-1.2999889376778877,-0.34686851501464844,0.9531204226632393,-0.9531204226632393
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,8,test,152,581,0.4796616230561342,0.5918367346938775,-0.2748290235124712,0.8775510204081632,-1.0999976307103823,-0.22783303260803223,0.87216459810235,-0.87216459810235
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,13,test,191,348,0.84,0.84,0.0,0.0,-1.1000002181240478,-0.676325798034668,0.42367442008937983,-0.42367442008937983
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,15,test,378,630,0.7041190182366652,0.4230769230769231,0.4871396316102198,0.6538461538461539,-1.1999706407558657,0.28212785720825195,1.4820984979641176,-1.4820984979641176
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,18,test,445,541,0.10934343434343434,0.06382978723404255,0.048616850321395774,0.6595744680851063,-1.1000078916521123,-0.03797602653503418,1.0620318651170781,-1.0620318651170781
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,36,test,826,834,0.6221740335029096,0.36363636363636365,0.40627348121885787,0.8939393939393939,-1.272035099291717,0.6073442101478577,1.8793793094395748,-1.8793793094395748
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,39,test,888,922,0.20964878683673516,0.2,0.012060983545918932,0.7,1.567857486051955,-0.18670344352722168,1.7545609295791766,-1.7545609295791766
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,42,test,1070,1079,0.23009599096555622,0.23333333333333334,-0.004222620479709285,0.5,1.0240324809554777,-0.3349560499191284,1.3589885308746061,-1.3589885308746061
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,44,test,1146,1149,0.15911337659934294,0.189873417721519,-0.037969425760186075,1.0,1.0053950318867062,0.13556337356567383,0.8698316583210324,-0.8698316583210324
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,48,test,1227,1249,0.28036892521171,0.3125,-0.04673610878296731,1.0,1.045881556975432,-0.6200083792209625,1.6658899361963946,-1.6658899361963946
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,51,test,1353,1354,0.2368699083908462,0.19402985074626866,0.05315340485530918,0.44776119402985076,-1.1050089793111104,-0.35492420196533203,0.7500847773457784,-0.7500847773457784
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,trained,52,test,1447,1449,0.46227322837967094,0.1836734693877551,0.34128470476509687,0.3877551020408163,-1.4771212547196624,0.1645364761352539,1.6416577308549163,-1.6416577308549163
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,5,test,380,534,0.8974234350045794,0.8857142857142857,0.1024550562900704,0.8,1.799999969383821,-0.05377554893493652,1.8537755183187574,-1.8537755183187574
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,6,test,131,270,0.17189763430724883,0.20689655172413793,-0.04412906978651234,0.9310344827586207,-1.5000381344038098,-0.3133143186569214,1.1867238157468885,-1.1867238157468885
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,7,test,137,605,0.05222200827958025,0.07272727272727272,-0.022113520482805613,1.0,-1.2999889376778877,-0.34686851501464844,0.9531204226632393,-0.9531204226632393
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,8,test,152,581,0.4974942334497777,0.5918367346938775,-0.23113912804804454,0.9795918367346939,-1.0999976307103823,-0.22783303260803223,0.87216459810235,-0.87216459810235
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,13,test,191,348,0.84,0.84,0.0,0.0,-1.1000002181240478,-0.676325798034668,0.42367442008937983,-0.42367442008937983
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,15,test,378,630,0.6950177912054745,0.4230769230769231,0.47136417142282244,0.9230769230769231,-1.1999706407558657,0.28212785720825195,1.4820984979641176,-1.4820984979641176
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,18,test,445,541,0.10354090354090353,0.06382978723404255,0.042418692418692415,0.9787234042553191,-1.1000078916521123,-0.03797602653503418,1.0620318651170781,-1.0620318651170781
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,36,test,826,834,0.832161271693749,0.36363636363636365,0.7362534269473199,1.0,-1.272035099291717,0.6073442101478577,1.8793793094395748,-1.8793793094395748
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,39,test,888,922,0.13776099946418716,0.2,-0.07779875066976606,1.0,1.567857486051955,-0.18670344352722168,1.7545609295791766,-1.7545609295791766
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,42,test,1070,1079,0.2557479384386279,0.23333333333333334,0.029236441441688587,0.8833333333333333,1.0240324809554777,-0.3349560499191284,1.3589885308746061,-1.3589885308746061
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,44,test,1146,1149,0.11976714403814528,0.189873417721519,-0.08653743157791444,1.0,1.0053950318867062,0.13556337356567383,0.8698316583210324,-0.8698316583210324
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,48,test,1227,1249,0.2560483188702244,0.3125,-0.08211153618876453,1.0,1.045881556975432,-0.6200083792209625,1.6658899361963946,-1.6658899361963946
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,51,test,1353,1354,0.17627671762783725,0.19402985074626866,-0.02202703553583156,0.9402985074626866,-1.1050089793111104,-0.35492420196533203,0.7500847773457784,-0.7500847773457784
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,trained,52,test,1447,1449,0.19816057819826832,0.1836734693877551,0.017746708292878683,0.8775510204081632,-1.4771212547196624,0.1645364761352539,1.6416577308549163,-1.6416577308549163
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,5,test,380,534,0.8696364567332309,0.8857142857142857,-0.14068100358422952,0.34285714285714286,1.799999969383821,-0.01973557472229004,1.819735544106111,-1.819735544106111
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,6,test,131,270,0.31161248450358814,0.20689655172413793,0.13203313263495894,0.6896551724137931,-1.5000381344038098,0.12439680099487305,1.6244349353986829,-1.6244349353986829
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,7,test,137,605,0.2642857142857143,0.07272727272727272,0.2065826330532213,0.6727272727272727,-1.2999889376778877,-0.005546212196350098,1.2944427254815376,-1.2944427254815376
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,8,test,152,581,0.6449880669195781,0.5918367346938775,0.1302207639529664,0.8775510204081632,-1.0999976307103823,0.04394948482513428,1.1439471155355165,-1.1439471155355165
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,13,test,191,348,0.84,0.84,0.0,0.0,-1.1000002181240478,0.10203611850738525,1.202036336631433,-1.202036336631433
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,15,test,378,630,0.637666255313314,0.4230769230769231,0.37195484254307765,0.6538461538461539,-1.1999706407558657,-0.04219961166381836,1.1577710290920473,-1.1577710290920473
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,18,test,445,541,0.33040935672514615,0.06382978723404255,0.28475544922913343,0.6595744680851063,-1.1000078916521123,0.0541071891784668,1.1541150808305791,-1.1541150808305791
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,36,test,826,834,0.40072706159717797,0.36363636363636365,0.05828538250985108,0.8939393939393939,-1.272035099291717,-0.04219961166381836,1.2298354876278987,-1.2298354876278987
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,39,test,888,922,0.2736465963831365,0.2,0.0920582454789206,0.7,1.567857486051955,0.0,1.567857486051955,-1.567857486051955
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,42,test,1070,1079,0.4641873725617568,0.23333333333333334,0.30111396421098713,0.5,1.0240324809554777,-0.075733482837677,1.0997659637931547,-1.0997659637931547
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,44,test,1146,1149,0.18158404837802478,0.189873417721519,-0.010232190283375683,1.0,1.0053950318867062,0.0,1.0053950318867062,-1.0053950318867062
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,48,test,1227,1249,0.5187600494743352,0.3125,0.3000146174172148,1.0,1.045881556975432,0.015567541122436523,1.0303140158529955,-1.0303140158529955
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,51,test,1353,1354,0.18478350008200753,0.19402985074626866,-0.011472323972323999,0.44776119402985076,-1.1050089793111104,0.0,1.1050089793111104,-1.1050089793111104
CHEMBL2147_Ki,molformer,xgboost,crem_mean,42,label_permuted,52,test,1447,1449,0.350646067939301,0.1836734693877551,0.2045414332256437,0.3877551020408163,-1.4771212547196624,0.010100483894348145,1.4872217386140105,-1.4872217386140105
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,5,test,380,534,0.7975706014415691,0.8857142857142857,-0.7712572373862697,0.8,1.799999969383821,-0.01973557472229004,1.819735544106111,-1.819735544106111
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,6,test,131,270,0.35755387665341304,0.20689655172413793,0.18995923578039034,0.9310344827586207,-1.5000381344038098,0.12439680099487305,1.6244349353986829,-1.6244349353986829
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,7,test,137,605,0.09599126718691936,0.07272727272727272,0.02508862147608951,1.0,-1.2999889376778877,-0.005546212196350098,1.2944427254815376,-1.2944427254815376
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,8,test,152,581,0.6429007282150838,0.5918367346938775,0.12510678412695536,0.9795918367346939,-1.0999976307103823,0.04394948482513428,1.1439471155355165,-1.1439471155355165
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,13,test,191,348,0.84,0.84,0.0,0.0,-1.1000002181240478,0.10203611850738525,1.202036336631433,-1.202036336631433
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,15,test,378,630,0.41703172040585923,0.4230769230769231,-0.010478351296510662,0.9230769230769231,-1.1999706407558657,-0.04219961166381836,1.1577710290920473,-1.1577710290920473
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,18,test,445,541,0.7222222222222222,0.06382978723404255,0.7032828282828283,0.9787234042553191,-1.1000078916521123,0.0541071891784668,1.1541150808305791,-1.1541150808305791
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,36,test,826,834,0.3031374560106774,0.36363636363636365,-0.09506971198322128,1.0,-1.272035099291717,-0.04219961166381836,1.2298354876278987,-1.2298354876278987
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,39,test,888,922,0.154224274408785,0.2,-0.05721965698901876,1.0,1.567857486051955,0.0,1.567857486051955,-1.567857486051955
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,42,test,1070,1079,0.5378732048374905,0.23333333333333334,0.39722591935324847,0.8833333333333333,1.0240324809554777,-0.075733482837677,1.0997659637931547,-1.0997659637931547
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,44,test,1146,1149,0.15352800205536166,0.189873417721519,-0.04486387246291297,1.0,1.0053950318867062,0.0,1.0053950318867062,-1.0053950318867062
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,48,test,1227,1249,0.5385119531964406,0.3125,0.3287446591948227,1.0,1.045881556975432,0.015567541122436523,1.0303140158529955,-1.0303140158529955
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,51,test,1353,1354,0.2244041767257627,0.19402985074626866,0.03768666371529817,0.9402985074626866,-1.1050089793111104,0.0,1.1050089793111104,-1.1050089793111104
CHEMBL2147_Ki,molformer,xgboost,crem_lime,42,label_permuted,52,test,1447,1449,0.17920944746617062,0.1836734693877551,-0.005468426853940997,0.8775510204081632,-1.4771212547196624,0.010100483894348145,1.4872217386140105,-1.4872217386140105
CHEMBL2147_Ki,molformer,mlp,crem_mean,42,trained,5,test,380,534,0.9004224270353303,0.8857142857142857,0.1286962365591401,0.34285714285714286,1.799999969383821,-0.2918672561645508,2.0918672255483717,-2.0918672255483717
CHEMBL2147_Ki,molformer,mlp,crem_mean,42,trained,6,test,131,270,0.25976103972427506,0.20689655172413793,0.0666552240001729,0.6896551724137931,-1.5000381344038098,-0.49042320251464844,1.0096149318891614,-1.0096149318891614
CHEMBL2147_Ki,molformer,mlp,crem_mean,42,trained,7,test,137,605,0.09464285714285714,0.07272727272727272,0.023634453781512604,0.6727272727272727,-1.2999889376778877,-0.34637361764907837,0.9536153200288093,-0.9536153200288093
CHEMBL2147_Ki,molformer,mlp,crem_mean,42,trained,8,test,152,581,0.6729292791574115,0.5918367346938775,0.19867673393565824,0.8775510204081632,-1.0999976307103823,0.025803804397583008,1.1258014351079653,-1.1258014351079653
CHEMBL2147_Ki,molformer,mlp,crem_mean,42,trained,13,test,191,348,0.84,0.84,0.0,0.0,-1.1000002181240478,-1.5670323371887207,0.4670321190646729,-0.4670321190646729
CHEMBL2147_Ki,molformer,mlp,crem_mean,42,trained,15,test,378,630,0.6477667252533563,0.4230769230769231,0.38946232377248435,0.6538461538461539,-1.1999706407558657,0.019103050231933594,1.2190736909877993,-1.2190736909877993
CHEMBL2147_Ki,molformer,mlp,crem_mean,42,trained,18,test,445,541,0.18814814814814815,0.06382978723404255,0.1327946127946128,0.6595744680851063,-1.1000078916521123,-0.2930114269256592,0.8069964647264531,-0.8069964647264531
CHEMBL2147_Ki,molformer,mlp,crem_mean,42,trained,36,test,826,834,0.4076505983033414,0.36363636363636365,0.06916522590525073,0.8939393939393939,-1.272035099291717,0.24663567543029785,1.518670774722015,-1.518670774722015
