dataset,representation,predictor,seed,variant,parent_prediction_range,mutant_prediction_range,local_domain_prediction_range,finite_local_domain,parent_rows,mutant_rows,model_initialization_seed,permutation_id,permutation_seed
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,1.1998701095581057,1.5091135501861572,1.5091135501861572,True,74,1866,42,43,20277945
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,1.5343408584594729,1.6214441061019895,1.6214441061019895,True,74,1866,42,44,20277946
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,0.3707437515258789,0.5163111686706543,0.5163111686706543,True,74,1866,42,45,20277947
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,0.6194472312927246,0.6924002170562744,0.6924002170562744,True,74,1866,42,46,20277948
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,0.2989740371704101,0.3443362712860107,0.3443362712860107,True,74,1866,42,47,20277949
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,1.2921574115753174,1.3823814392089844,1.4357526302337646,True,74,1866,42,48,20277950
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,0.1445531845092773,0.1445531845092773,0.1445531845092773,True,74,1866,42,49,20277951
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,0.1984562873840332,0.288379430770874,0.288379430770874,True,74,1866,42,50,20277952
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,0.4080002307891845,0.6093482971191406,0.6093482971191406,True,74,1866,42,51,20277953
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.7753984928131104,0.8632221221923828,0.8632221221923828,True,74,1866,42,42,20277944
CHEMBL238_Ki,molformer,mlp,42,label_permuted,1.4623812437057495,1.5537457466125488,1.5727646350860596,True,74,1866,42,43,20277945
CHEMBL238_Ki,molformer,mlp,42,label_permuted,2.1109797954559326,2.564563155174256,2.6045963764190674,True,74,1866,42,44,20277946
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.7049899101257324,0.7667851448059082,0.7667851448059082,True,74,1866,42,45,20277947
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.7088730335235596,0.7573319673538208,0.8322442770004272,True,74,1866,42,46,20277948
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.6147472858428955,0.6501004695892334,0.6838560104370117,True,74,1866,42,47,20277949
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.5370421409606934,0.7048301696777344,0.7048301696777344,True,74,1866,42,48,20277950
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.9477930068969728,1.168279051780701,1.168279051780701,True,74,1866,42,49,20277951
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.4478969573974609,0.6406466960906982,0.6406466960906982,True,74,1866,42,50,20277952
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.7686693668365479,0.985426664352417,0.985426664352417,True,74,1866,42,51,20277953
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,1.6718688011169434,2.5423686504364014,2.5423686504364014,True,130,6745,42,42,20278944
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.1411678791046142,0.1411678791046142,0.1411678791046142,True,130,6745,42,43,20278945
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.1463289260864257,0.1463289260864257,0.1463289260864257,True,130,6745,42,44,20278946
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.149249792098999,0.149249792098999,0.149249792098999,True,130,6745,42,45,20278947
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.3671817779541015,0.5166623592376709,0.5166623592376709,True,130,6745,42,46,20278948
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.1408789157867431,0.1515872478485107,0.1515872478485107,True,130,6745,42,47,20278949
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.1069393157958984,0.1600549221038818,0.1600549221038818,True,130,6745,42,48,20278950
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.2545595169067383,0.3825440406799316,0.3825440406799316,True,130,6745,42,49,20278951
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.1185066699981689,0.1652059555053711,0.1652059555053711,True,130,6745,42,50,20278952
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,0.1945741176605224,0.4181427955627441,0.4181427955627441,True,130,6745,42,51,20278953
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.7731540203094482,1.1495082378387451,1.1495082378387451,True,130,6745,42,42,20278944
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.8281900882720947,1.109806776046753,1.109806776046753,True,130,6745,42,43,20278945
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.7190096378326416,0.90472412109375,0.90472412109375,True,130,6745,42,44,20278946
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.7230350971221924,0.9481515884399414,0.9558496475219728,True,130,6745,42,45,20278947
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.9464435577392578,1.3108487129211426,1.3108487129211426,True,130,6745,42,46,20278948
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.8115799427032471,1.0712106227874756,1.0712106227874756,True,130,6745,42,47,20278949
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.7783660888671875,1.0099661350250244,1.0099661350250244,True,130,6745,42,48,20278950
CHEMBL239_EC50,molformer,mlp,42,label_permuted,1.2082185745239258,1.5526074171066284,1.5526074171066284,True,130,6745,42,49,20278951
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.6047096252441406,0.8017864227294922,0.8017864227294922,True,130,6745,42,50,20278952
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.7639427185058594,0.9491043090820312,0.9491043090820312,True,130,6745,42,51,20278953
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.3863303661346435,0.4226102828979492,0.4226102828979492,True,206,8930,42,42,20279944
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.1487514972686767,0.1795923709869384,0.1795923709869384,True,206,8930,42,43,20279945
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,1.1392507553100586,1.1864957809448242,1.200437307357788,True,206,8930,42,44,20279946
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.1902954578399658,0.2243165969848632,0.2243165969848632,True,206,8930,42,45,20279947
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.6247850656509399,0.8845267295837402,0.8845267295837402,True,206,8930,42,46,20279948
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.20182466506958,0.20182466506958,0.20182466506958,True,206,8930,42,47,20279949
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.6074185371398926,0.9664231538772584,0.9664231538772584,True,206,8930,42,48,20279950
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.1540747880935669,0.1959137916564941,0.1959137916564941,True,206,8930,42,49,20279951
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.3400392532348633,0.3400392532348633,0.3400392532348633,True,206,8930,42,50,20279952
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.7389516830444336,0.7797138690948486,0.7797138690948486,True,206,8930,42,51,20279953
CHEMBL244_Ki,molformer,mlp,42,label_permuted,0.9815109968185424,1.1014305353164673,1.1014305353164673,True,206,8930,42,42,20279944
CHEMBL244_Ki,molformer,mlp,42,label_permuted,1.3285874128341677,1.434184193611145,1.434184193611145,True,206,8930,42,43,20279945
CHEMBL244_Ki,molformer,mlp,42,label_permuted,1.3519046306610107,1.5663597583770752,1.5663597583770752,True,206,8930,42,44,20279946
CHEMBL244_Ki,molformer,mlp,42,label_permuted,1.138124942779541,1.3649795055389404,1.3649795055389404,True,206,8930,42,45,20279947
CHEMBL244_Ki,molformer,mlp,42,label_permuted,1.4069547653198242,1.559368371963501,1.559368371963501,True,206,8930,42,46,20279948
CHEMBL244_Ki,molformer,mlp,42,label_permuted,1.6958038806915283,1.947859525680542,1.947859525680542,True,206,8930,42,47,20279949
CHEMBL244_Ki,molformer,mlp,42,label_permuted,1.329399824142456,1.4560754299163818,1.4560754299163818,True,206,8930,42,48,20279950
CHEMBL244_Ki,molformer,mlp,42,label_permuted,1.8408544063568115,1.884617567062378,1.9039630889892576,True,206,8930,42,49,20279951
CHEMBL244_Ki,molformer,mlp,42,label_permuted,1.8296129703521729,1.985762476921081,1.985762476921081,True,206,8930,42,50,20279952
CHEMBL244_Ki,molformer,mlp,42,label_permuted,0.8883321285247803,1.104722023010254,1.104722023010254,True,206,8930,42,51,20279953
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.0859010219573974,0.139178991317749,0.139178991317749,True,48,1016,42,42,20280944
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.2816195487976074,0.7434835433959961,0.7434835433959961,True,48,1016,42,43,20280945
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,1.2504606246948242,2.170371413230896,2.170371413230896,True,48,1016,42,44,20280946
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.9612326622009276,1.6944952011108398,1.6944952011108398,True,48,1016,42,45,20280947
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.2923283576965332,0.3961806297302246,0.3961806297302246,True,48,1016,42,46,20280948
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.3632073402404785,0.4090762138366699,0.4324066638946533,True,48,1016,42,47,20280949
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.7582340240478516,1.6456668376922607,1.6456668376922607,True,48,1016,42,48,20280950
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.1281909942626953,0.1324598789215088,0.1324598789215088,True,48,1016,42,49,20280951
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.6773638725280762,0.917776107788086,0.917776107788086,True,48,1016,42,50,20280952
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.2440001964569091,0.3856804370880127,0.3856804370880127,True,48,1016,42,51,20280953
CHEMBL262_Ki,molformer,mlp,42,label_permuted,0.8120949268341064,1.1434558629989624,1.1434558629989624,True,48,1016,42,42,20280944
CHEMBL262_Ki,molformer,mlp,42,label_permuted,0.5090603828430176,0.8350996971130371,0.8350996971130371,True,48,1016,42,43,20280945
CHEMBL262_Ki,molformer,mlp,42,label_permuted,0.8028478622436523,0.9197108745574952,0.9197108745574952,True,48,1016,42,44,20280946
CHEMBL262_Ki,molformer,mlp,42,label_permuted,1.1889623403549194,1.5605802536010742,1.5605802536010742,True,48,1016,42,45,20280947
CHEMBL262_Ki,molformer,mlp,42,label_permuted,2.423993825912476,2.931373357772827,3.0257081985473637,True,48,1016,42,46,20280948
CHEMBL262_Ki,molformer,mlp,42,label_permuted,0.6081526279449463,0.7460048198699951,0.7460048198699951,True,48,1016,42,47,20280949
CHEMBL262_Ki,molformer,mlp,42,label_permuted,1.4386578798294067,1.8329839706420896,1.845097899436951,True,48,1016,42,48,20280950
CHEMBL262_Ki,molformer,mlp,42,label_permuted,0.8451066017150879,1.233444333076477,1.233444333076477,True,48,1016,42,49,20280951
CHEMBL262_Ki,molformer,mlp,42,label_permuted,0.7614920139312744,0.9463472366333008,0.9463472366333008,True,48,1016,42,50,20280952
CHEMBL262_Ki,molformer,mlp,42,label_permuted,0.7136282920837402,0.9003043174743652,0.9003043174743652,True,48,1016,42,51,20280953
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.1661088466644287,0.1757724285125732,0.1757724285125732,True,188,5186,42,42,20281944
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.2251805067062378,0.3902337551116943,0.3902337551116943,True,188,5186,42,43,20281945
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.1830796003341674,0.2828322649002075,0.2828322649002075,True,188,5186,42,44,20281946
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.1868536472320556,0.3849010467529297,0.3849010467529297,True,188,5186,42,45,20281947
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.1666191816329956,0.2439560890197754,0.2439560890197754,True,188,5186,42,46,20281948
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.1188051700592041,0.172730803489685,0.172730803489685,True,188,5186,42,47,20281949
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.3759206533432007,0.586449146270752,0.586449146270752,True,188,5186,42,48,20281950
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.140051007270813,0.1609909534454345,0.1609909534454345,True,188,5186,42,49,20281951
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.1229258775711059,0.1229258775711059,0.1229258775711059,True,188,5186,42,50,20281952
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.180732250213623,0.3091340065002441,0.3091340065002441,True,188,5186,42,51,20281953
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.9536606073379515,1.0147438049316406,1.0147438049316406,True,188,5186,42,42,20281944
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.9079452753067015,1.218030571937561,1.218030571937561,True,188,5186,42,43,20281945
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.6556716561317444,0.7543913722038269,0.7543913722038269,True,188,5186,42,44,20281946
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.8100285530090332,1.112691342830658,1.112691342830658,True,188,5186,42,45,20281947
CHEMBL264_Ki,molformer,mlp,42,label_permuted,1.286092758178711,1.31697016954422,1.3226578831672668,True,188,5186,42,46,20281948
CHEMBL264_Ki,molformer,mlp,42,label_permuted,1.224341869354248,1.4379696249961853,1.4379696249961853,True,188,5186,42,47,20281949
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.9059687852859496,1.0586273074150083,1.0586273074150083,True,188,5186,42,48,20281950
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.7423521280288696,0.8860049843788147,0.8860049843788147,True,188,5186,42,49,20281951
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.7320437431335449,0.7854676246643066,0.7854676246643066,True,188,5186,42,50,20281952
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.9124063849449158,1.0569031834602356,1.0569031834602356,True,188,5186,42,51,20281953
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.738163948059082,0.8803785443305969,0.8803785443305969,True,20,357,42,42,20282944
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.4998779892921448,0.6095068603754044,0.6095068603754044,True,20,357,42,43,20282945
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.149429976940155,0.1797252297401428,0.1797252297401428,True,20,357,42,44,20282946
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.1375438868999481,0.1375438868999481,0.1375438868999481,True,20,357,42,45,20282947
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.5293755531311035,0.968316614627838,0.968316614627838,True,20,357,42,46,20282948
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.3064589500427246,0.4950744062662124,0.5012789964675903,True,20,357,42,47,20282949
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.4595349431037903,1.1798640936613085,1.1798640936613085,True,20,357,42,48,20282950
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.8467788100242615,1.0899417698383331,1.0899417698383331,True,20,357,42,49,20282951
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.500577449798584,0.5676692873239517,0.5676692873239517,True,20,357,42,50,20282952
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.2525693774223327,0.9396626502275468,0.9396626502275468,True,20,357,42,51,20282953
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,0.5940550565719604,0.8049270510673523,0.8049270510673523,True,20,357,42,42,20282944
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,0.4964905977249145,0.9268078505992888,0.9268078505992888,True,20,357,42,43,20282945
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,2.7772762775421143,3.8409597277641296,3.8409597277641296,True,20,357,42,44,20282946
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,1.0379310846328735,1.6129026412963867,1.6129026412963867,True,20,357,42,45,20282947
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,0.6705164909362793,0.8538806438446045,0.8538806438446045,True,20,357,42,46,20282948
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,0.6720440983772278,0.8799176812171936,0.8799176812171936,True,20,357,42,47,20282949
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,0.8369498252868652,1.3459347486495972,1.3459347486495972,True,20,357,42,48,20282950
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,0.7879117727279663,1.034385621547699,1.034385621547699,True,20,357,42,49,20282951
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,1.2275283336639404,2.085754215717316,2.085754215717316,True,20,357,42,50,20282952
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,0.4758555591106415,0.7211549580097198,0.7211549580097198,True,20,357,42,51,20282953
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.9351140260696412,1.4617631435394287,1.4617631435394287,True,102,2558,42,42,20283944
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.1572979688644409,0.1572979688644409,0.1572979688644409,True,102,2558,42,43,20283945
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.6039422750473022,0.7992154359817505,0.7992154359817505,True,102,2558,42,44,20283946
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.2503716945648193,0.2867834568023681,0.2867834568023681,True,102,2558,42,45,20283947
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.1739485263824463,0.2980924844741821,0.2980924844741821,True,102,2558,42,46,20283948
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.181113600730896,0.2679474353790283,0.2679474353790283,True,102,2558,42,47,20283949
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.1456149816513061,0.3103872537612915,0.3103872537612915,True,102,2558,42,48,20283950
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.2000629901885986,0.2299736738204956,0.2299736738204956,True,102,2558,42,49,20283951
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.15833580493927,0.15833580493927,0.15833580493927,True,102,2558,42,50,20283952
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.43240487575531,0.4992390871047973,0.4992390871047973,True,102,2558,42,51,20283953
CHEMBL287_Ki,molformer,mlp,42,label_permuted,1.1587282419204712,1.33488792181015,1.33488792181015,True,102,2558,42,42,20283944
CHEMBL287_Ki,molformer,mlp,42,label_permuted,1.3313400745391846,1.770530343055725,1.770530343055725,True,102,2558,42,43,20283945
CHEMBL287_Ki,molformer,mlp,42,label_permuted,0.9430861473083496,0.9778604507446288,0.9778604507446288,True,102,2558,42,44,20283946
CHEMBL287_Ki,molformer,mlp,42,label_permuted,0.6869945526123047,0.8539079427719116,0.8539079427719116,True,102,2558,42,45,20283947
CHEMBL287_Ki,molformer,mlp,42,label_permuted,1.0136367082595823,1.2599263191223145,1.2599263191223145,True,102,2558,42,46,20283948
CHEMBL287_Ki,molformer,mlp,42,label_permuted,1.371630072593689,1.725934386253357,1.725934386253357,True,102,2558,42,47,20283949
CHEMBL287_Ki,molformer,mlp,42,label_permuted,0.7423475980758667,0.7989892959594727,0.8097018003463745,True,102,2558,42,48,20283950
CHEMBL287_Ki,molformer,mlp,42,label_permuted,1.5360221862792969,1.6397184133529663,1.6397184133529663,True,102,2558,42,49,20283951
CHEMBL287_Ki,molformer,mlp,42,label_permuted,0.968034029006958,0.9265215396881104,1.0154705047607422,True,102,2558,42,50,20283952
CHEMBL287_Ki,molformer,mlp,42,label_permuted,0.6970334053039551,0.8748718500137329,0.8748718500137329,True,102,2558,42,51,20283953
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,1.5900636911392212,2.4261219203472137,2.4261219203472137,True,40,1192,42,42,20284944
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,0.5838679075241089,0.8142008781433105,0.8142008781433105,True,40,1192,42,43,20284945
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,1.6731276512145996,1.6761710047721865,1.7719575762748718,True,40,1192,42,44,20284946
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,0.3344196081161499,0.5912818908691406,0.5912818908691406,True,40,1192,42,45,20284947
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,1.9043638706207275,2.545473873615265,2.545473873615265,True,40,1192,42,46,20284948
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,0.1104627847671508,0.1395055055618286,0.1395055055618286,True,40,1192,42,47,20284949
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,0.8266156911849976,0.9934614896774292,0.9934614896774292,True,40,1192,42,48,20284950
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,0.2495391368865966,0.3284039497375488,0.3284039497375488,True,40,1192,42,49,20284951
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,0.1637899875640869,0.1873382329940796,0.1873382329940796,True,40,1192,42,50,20284952
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,0.5995442271232605,0.8868196606636047,0.8868196606636047,True,40,1192,42,51,20284953
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,1.7365479469299316,2.0377371311187744,2.0377371311187744,True,40,1192,42,42,20284944
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,1.2272145748138428,1.688999354839325,1.688999354839325,True,40,1192,42,43,20284945
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,0.6917102336883545,1.0219230651855469,1.0219230651855469,True,40,1192,42,44,20284946
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,0.781154990196228,1.0304174423217771,1.0304174423217771,True,40,1192,42,45,20284947
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,1.5944734811782837,1.9315047860145569,1.9315047860145569,True,40,1192,42,46,20284948
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,0.8458182215690613,1.1163018941879272,1.1163018941879272,True,40,1192,42,47,20284949
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,0.9669812321662904,1.1300582885742188,1.1300582885742188,True,40,1192,42,48,20284950
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,0.7294065952301025,0.99455326795578,0.99455326795578,True,40,1192,42,49,20284951
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,0.8740637302398682,1.4017835855484009,1.4017835855484009,True,40,1192,42,50,20284952
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,0.6558811664581299,0.9543276429176332,0.9543276429176332,True,40,1192,42,51,20284953
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.2427427768707275,0.3399114608764648,0.3399114608764648,True,68,3775,42,42,20285944
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.3448922634124756,0.4690513610839844,0.4690513610839844,True,68,3775,42,43,20285945
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.1812081336975097,0.2919073104858398,0.2919073104858398,True,68,3775,42,44,20285946
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.1148395538330078,0.1267488002777099,0.1267488002777099,True,68,3775,42,45,20285947
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.2058858871459961,0.2574610710144043,0.2574610710144043,True,68,3775,42,46,20285948
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.1327216625213623,0.1373395919799804,0.1373395919799804,True,68,3775,42,47,20285949
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.5280379056930542,0.7627184391021729,0.7627184391021729,True,68,3775,42,48,20285950
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.1497473716735839,0.277318000793457,0.277318000793457,True,68,3775,42,49,20285951
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.3614263534545898,0.6446975469589233,0.6446975469589233,True,68,3775,42,50,20285952
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.149552583694458,0.149552583694458,0.149552583694458,True,68,3775,42,51,20285953
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.944709539413452,1.172942042350769,1.172942042350769,True,68,3775,42,42,20285944
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.5369582176208496,0.6834402084350586,0.6834402084350586,True,68,3775,42,43,20285945
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.9860888719558716,1.0473182201385498,1.0473182201385498,True,68,3775,42,44,20285946
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.9318358898162842,1.2145581245422363,1.2145581245422363,True,68,3775,42,45,20285947
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.7360668182373047,0.945103645324707,0.945103645324707,True,68,3775,42,46,20285948
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.7944272756576538,0.910435438156128,0.910435438156128,True,68,3775,42,47,20285949
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.8402748107910156,0.9886600971221924,0.9886600971221924,True,68,3775,42,48,20285950
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,1.135402798652649,1.3742191791534424,1.3742191791534424,True,68,3775,42,49,20285951
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.952411413192749,1.263959288597107,1.263959288597107,True,68,3775,42,50,20285952
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.6632318496704102,1.0712878704071045,1.0712878704071045,True,68,3775,42,51,20285953
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.1399990320205688,0.2868901491165161,0.2868901491165161,True,68,2052,42,42,20286944
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,1.156651496887207,1.3532302379608154,1.395937204360962,True,68,2052,42,43,20286945
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.6505763530731201,0.8592345714569092,0.8638005256652832,True,68,2052,42,44,20286946
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.125949740409851,0.1546516418457031,0.1546516418457031,True,68,2052,42,45,20286947
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.1427428722381591,0.1653898954391479,0.1653898954391479,True,68,2052,42,46,20286948
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.697745680809021,0.7856835126876831,0.7856835126876831,True,68,2052,42,47,20286949
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.8794643878936768,1.2012686729431152,1.2012686729431152,True,68,2052,42,48,20286950
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.3974262475967407,0.5960557460784912,0.5960557460784912,True,68,2052,42,49,20286951
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,1.2651605606079102,1.4969295859336853,1.4969295859336853,True,68,2052,42,50,20286952
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.3991992473602295,0.5662616491317749,0.5662616491317749,True,68,2052,42,51,20286953
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,2.170684814453125,2.439786911010742,2.439786911010742,True,68,2052,42,42,20286944
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,0.8091434240341187,0.9602750539779664,0.9602750539779664,True,68,2052,42,43,20286945
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,0.7917696237564087,0.8862611055374146,0.895770788192749,True,68,2052,42,44,20286946
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,0.8819154500961304,1.0348881483078003,1.0348881483078003,True,68,2052,42,45,20286947
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,0.6163679361343384,0.8156019449234009,0.8156019449234009,True,68,2052,42,46,20286948
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,0.8704969882965088,1.015909731388092,1.015909731388092,True,68,2052,42,47,20286949
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,1.250234842300415,1.4881784915924072,1.4881784915924072,True,68,2052,42,48,20286950
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,1.859935522079468,2.409285545349121,2.409285545349121,True,68,2052,42,49,20286951
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,0.9499137997627258,1.0215709805488586,1.0215709805488586,True,68,2052,42,50,20286952
