dataset,representation,predictor,seed,variant,permutation_seed,best_step,path,sha256,model_initialization_seed,permutation_id,source
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL233_Ki--molformer--seed42.pt,939f8b624cb79a52fecec112abd39edd73bc2a99589d7462c8271c98d94cdc5c,42,42,reused_existing
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271945,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm43.pt,e50d16d72a878107f7907ffa1bccc9e115095a1415469d46f16201a178fb896b,42,43,new_fit
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271946,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm44.pt,f6a70ed73945194d636acbc53e816a9a6531db8f602b368c5b74a7a492a74353,42,44,new_fit
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm45.pt,ed371688df325a83ddffea5e11c02b7ead4a5d18e154d477aabba2a1dda79190,42,45,new_fit
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271948,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm46.pt,90852f9246203e5d4ecaaae6bbe40e44148bfc18067819003a78c14bc1c6264e,42,46,new_fit
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271949,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm47.pt,2e23e8bb9d6b6c77bc5f660b47b382ab2ffa4274b128c230816b58399a7aaf8f,42,47,new_fit
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271950,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm48.pt,f0fb548f5cb2698f8dcee2a7d3d5fcab2cacf00eb1791eb251b45c568192b4c2,42,48,new_fit
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm49.pt,1bd037e727c363af78141c849b3e050d636053dbfa9fc438062a71635bf7a9a9,42,49,new_fit
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271952,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm50.pt,f911b276e5320887ab627a1110900b74099248c0852d7e214d05ae9bc9af89ea,42,50,new_fit
CHEMBL233_Ki,molformer,mlp,42,label_permuted,20271953,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--molformer--init42--perm51.pt,29d261fff5ab3311ca5f20a7370d6efa5e1da5c64e2aceb4e6fa646a9c15f0c6,42,51,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274944,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--seed42.json,7fbd9fa2bf028d056348040299b1938be42f792079121d5ffac55e56a452b39e,42,42,reused_existing
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274945,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm43.json,a7b9db9eacddcd9b382d62033abc0dd410b841975abcdb1c33caa9f4a58fe432,42,43,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274946,5,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm44.json,d467eebf4c592702644527895f1fc243e5832a26cb3c52f5e64edf027148c0ac,42,44,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm45.json,10e5d0420e51f24d45b7d9b9fc72082f990c3c15ce4ca6d8f21b4ab48c7cfe22,42,45,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274948,38,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm46.json,a90689b34ba26dc3d099c5a794a2e89b8bd609ac89c7b46cdf0a3820bcf94f2a,42,46,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm47.json,5576e8a8d69cbbd0c921cd51412ce5e01485592447092f0ab495cb46709cd9ae,42,47,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274950,9,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm48.json,046fdfe22ce1c602f067a0d5956c72b7da7599c8a24cef109afa72190d2dfa26,42,48,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm49.json,0975f2559c1810f53120e72c727333e4bf5bec805c2af6b18fabcf1323d7a12c,42,49,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274952,3,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm50.json,bc117596c526439b0b7b634611bcc6c20bfc9c5b59d9e70bfd674f05831ebd70,42,50,new_fit
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,20274953,58,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--molformer--init42--perm51.json,bfccb8c407eb4331080cc0fc07427a0b419e6b34d60fda1c6554b63ffad539b4,42,51,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL236_Ki--molformer--seed42.pt,fdb9d3fe5e4e7f3ebdef7fa6deb1dacd265d5b549c9e526ad6c7ed9c119868be,42,42,reused_existing
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274945,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm43.pt,4d3157169bd2107cd894f398055ea3e3eb5ce3eebcccf5dba7c939f7a5b68689,42,43,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274946,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm44.pt,f74461e4e9d4812314d2295b60213666b797ecdf62fbe595cd61608b0cf5d2eb,42,44,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm45.pt,0299311471d6034d87420fc538c1ff576605564e973639a7b6d41b67594c5a46,42,45,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274948,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm46.pt,800162a8de3b1b26c8474c508d96299d03a1062c822eb47f9cb9fac3f04cb5aa,42,46,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm47.pt,7001aaee8b5e6a80e7a8bcb99c3b06859fb97f47e8c874b58e806126a39aec19,42,47,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274950,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm48.pt,6f46eb85c1dafe5ff5e59bc82a2b7d10c3e45f46347df9920115aceaa7d88495,42,48,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274951,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm49.pt,203c8febcec61ce918431162f735ad6a86a4464e3c2f019cb5318129164189bd,42,49,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274952,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm50.pt,10ebbda64f516603f2c65d6cf814684c6727bacc4b3fa3ac04503f3875dcb0b5,42,50,new_fit
CHEMBL236_Ki,molformer,mlp,42,label_permuted,20274953,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--molformer--init42--perm51.pt,9d313def7ebb42c3e5e3d7c3414d89698fb4497500e40c759c5b4e777b05f589,42,51,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275944,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--seed42.json,b2b0e9c97e74e4f5a4be9921ee0ce34227cd1dfe8604b5d2af205ba9c176880b,42,42,reused_existing
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275945,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm43.json,5e6a4911de328eb4efd18c84b3db810891d85a5a4cda3c398d7a41dac65f2dd3,42,43,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275946,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm44.json,c91884a06a266509646836520d802e1bf35d86537ef50dc41a591b85f2cb58f6,42,44,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm45.json,d481b34f6638d9751ce266e04d1a47d60c53f05a7f8c4241dfb4c7ae60f1e294,42,45,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275948,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm46.json,dcc044f9a911138b4f9624bf67d24a16951839e76366dde13bf002ff0d51d515,42,46,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275949,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm47.json,95c98a631ac49b2bf7b2524307c669ad0093cd816e74409028e4e2134553ab03,42,47,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275950,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm48.json,ff3c6874bdb9ecc831fdbe855d993855f5f81970018c173b510f840b35f0c719,42,48,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275951,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm49.json,c1b4571c2c2ae81510f32f41ecf50006a1cd61a2a11b3deea507a9521d2887c7,42,49,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275952,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm50.json,d7857c4701e1f3ce046a9171bf764f91d279ed1effd3cd731bbd11b65017c912,42,50,new_fit
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,20275953,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--molformer--init42--perm51.json,d78e980d656b0593d889c030238bb9663980976bed95258985b3a920b4a6ef4b,42,51,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL237_EC50--molformer--seed42.pt,f06ca4cb1ef67b5d8e7a0cb1ba1a6eb440aaedef59876868f49e1144b51036de,42,42,reused_existing
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275945,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm43.pt,1423c0b39719f07915351881a35842e4affe4052a88da6c8ce9bffcb8a0a6dcf,42,43,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275946,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm44.pt,a951ef8dd0bf26a5fdfa38b4418791630b534ff0c84fb31975314934758d1fa8,42,44,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275947,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm45.pt,944aa212e948025dbdd8270028d7e47f14a843265b1c02512fa3bcdb4390fda6,42,45,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275948,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm46.pt,8f62b507026c5d44c438e9ffac92a4d02ed0c0b236261405ad54992c3cd6e023,42,46,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm47.pt,5369135cd0b51077f74d7d17b27d4c2a23b0c8d67d50a75943c1b8985482f550,42,47,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275950,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm48.pt,49953df63e0fc252a4dcc7ada512d4c0617346f5729bda056304c6b844bb5029,42,48,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275951,5,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm49.pt,850ef5666b5fc7a0c18fa4741c8da081e5d477907524ea3ee5fd9c6965b60b0c,42,49,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275952,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm50.pt,3985a46c833e59e2eac566a611e431c4e695cdeb8a39a0a3539fa48b20223a6e,42,50,new_fit
CHEMBL237_EC50,molformer,mlp,42,label_permuted,20275953,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--molformer--init42--perm51.pt,95cab987dda276b7825ea2c534de786685d60cd6fba401638c66d1df6980988e,42,51,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276944,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--seed42.json,89ee84f407b314f3ef9b941a2221708d7141df4bc3467164199d8177a1413d0e,42,42,reused_existing
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276945,19,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm43.json,b797e724ca1e5e8b22a68739c50bd6e6693abd4e8d42926168aa8e53db980886,42,43,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276946,8,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm44.json,feb68daccb48b81d989e7dc6b2f4dc4f82624bc6121db4d7b2aaa62438e012cf,42,44,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276947,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm45.json,5e13182d18c48f5dfe73b40b3247802be2c276959d03a84d72070c386ff47144,42,45,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276948,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm46.json,e174916a5ea2007a1afe9a91d8ab951484dcaa7670fcb64e025594de7f62f389,42,46,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276949,7,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm47.json,fe5ef1f6c182425543abf43e9c0885f865a752cb81139c01e83a9677fdbccb88,42,47,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276950,10,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm48.json,64f022629909d5c44b54e87b4ca2db51474457f32b18043399ecb052a4e09bf8,42,48,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm49.json,f8f1f675a94e870ec8f48dbf0f4a25ff57b9709204f9d4c790e9463ce66fbc00,42,49,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276952,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm50.json,b36a3552e010c912b10b540f22631806eb00a27d3eb6f5641d8d34ce0cea29de,42,50,new_fit
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,20276953,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--molformer--init42--perm51.json,44c773cf3dcb713c28fd8fd5eb01730c78af745a0911e21fcbe10790f7473a41,42,51,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL237_Ki--molformer--seed42.pt,17c6b7e3b03d4bcf6c1a643d0771caaae4b2713194ee9dbf25492a8c9eb16744,42,42,reused_existing
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276945,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm43.pt,e83f7fda97c93e7d10779a98dff6bc7aa322523582625d5cbdf10aff37b4f577,42,43,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276946,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm44.pt,4dbfce3eb8066a87be5bc7ac752949ef9774f3e0cc187a4ebc770e99b19b3f48,42,44,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm45.pt,4bd85fd30cbfe4a536c4ed9902e156c78007960c09247b122fa451c7b5916708,42,45,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276948,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm46.pt,15d91ae6a0132e8e61cd40db2381844d40e9c36ca68211d2300167f2955a8657,42,46,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm47.pt,ac5600fd6505de1da7f0504661bd334175dbd5ba9b189424709f42c2e8723a90,42,47,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276950,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm48.pt,f026fdd6952f270224a517aa7bdc434a20cb89d59af57b02c21c91b4fc46c855,42,48,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm49.pt,acb948027a65d44eef2ad4fc73adc7bd78b37dda1e359ec06850ea312c7a67eb,42,49,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276952,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm50.pt,298f0ea206c433d0e6146f1fb4ea1b6db0d8bd3ce1e7d16da59ada1a16c634f0,42,50,new_fit
CHEMBL237_Ki,molformer,mlp,42,label_permuted,20276953,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--molformer--init42--perm51.pt,867a586cf1b5901e92ab0589682f7d6076c2ce25c97276e670f2a6d7fab595f5,42,51,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--seed42.json,c78323dbd7565ea953e807e431cba2d144a2123533c49a56366e002f1737cce8,42,42,reused_existing
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277945,29,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm43.json,42ad4a23146a86f0f7eba0d70b22ace1d7751bba8c8a3f3f8eafa7a1008a9b53,42,43,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277946,59,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm44.json,99dcf37c8659db910d3f4ed3da06fc9968b05d84073af490a33649af44058bd5,42,44,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277947,5,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm45.json,9dcc2ea98b5735c9fdf42d648cbcabbf4f8d0f7b8b6f35a94c1d3f90e4c93ab1,42,45,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277948,11,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm46.json,3fd689f076cf4c70595cffe40ed6f73611b02c7d8a77c5677abdb0402d8f0e6a,42,46,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277949,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm47.json,ff6bea90b9db62991bdd3fd6d7e66670380ad97cc48698c480560a4c3328d202,42,47,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277950,43,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm48.json,14bbc5aab677bfc1114ee1d9179de36fb3611f1519b8e69bb1d4fb34f63b4916,42,48,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm49.json,81b3a1ea45199ca7acc6fa6c9c2031ffbf53011a80b491ee441106062a0b79f5,42,49,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277952,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm50.json,f5ced708392c056679035c43a75879992560fa48bbeb3fba9cc6959ca00c946e,42,50,new_fit
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,20277953,6,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--molformer--init42--perm51.json,b639154a2121310cbdfaf144cc8238344a7b2bd5e628bead1d1b8ef70fde5e8c,42,51,new_fit
CHEMBL238_Ki,molformer,mlp,42,label_permuted,20277944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL238_Ki--molformer--seed42.pt,a526b97527ac3a527136914ab5e1f0441ba2d858af546b407145af98d79fbb82,42,42,reused_existing
CHEMBL238_Ki,molformer,mlp,42,label_permuted,20277945,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL238_Ki--molformer--init42--perm43.pt,08b9c93226592dfe96ce3b65e7ef7dfc259dad3427056866e63e3c1843995fb6,42,43,new_fit
CHEMBL238_Ki,molformer,mlp,42,label_permuted,20277946,4,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL238_Ki--molformer--init42--perm44.pt,b8ec44d7bdefebfa9fbdc5a74ff9261e7b4c951f545eba9c50a9eaf8e920d376,42,44,new_fit
CHEMBL238_Ki,molformer,mlp,42,label_permuted,20277947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL238_Ki--molformer--init42--perm45.pt,53d31d003d9282607bdcea7a2ec6d7e753fed633e87f2cba17bce0499a4a68ac,42,45,new_fit
